Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX80646I54670K,Intel,Core i5-4670K,175,78.1,112215,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,BX80646I74770K,Intel,Core i7-4770K,176,78,150123,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,BX80677I57600,Intel,Core i5-7600,177,78,34633,https://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,CL8068403805708,Intel,Core i9-8950HK,178,77.9,10898,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz
CPU,,Intel,Xeon W3690,179,77.8,3557,https://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,180,77.5,238,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,,Intel,Xeon E3-1271 v3,181,77.3,1081,https://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz
CPU,100-000000083,AMD,Ryzen 7 4700U,182,77.1,9060,https://cpu.userbenchmark.com/SpeedTest/1105478/AMD-Ryzen-7-4700U-with-Radeon-Graphics
CPU,,Intel,Xeon E3-1275 v3,183,77.1,291,https://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz
CPU,CM8068403362509,Intel,Core i5-8500T,184,76.9,2813,https://cpu.userbenchmark.com/SpeedTest/532888/IntelR-CoreTM-i5-8500T-CPU---210GHz
CPU,BX80637I73770K,Intel,Core i7-3770K,185,76.9,143641,https://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,,Intel,Xeon E3-1230 v5,186,76.8,1570,https://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz
CPU,BX80646I74790,Intel,Core i7-4790,187,76.6,184979,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,,Intel,Core i7 X 980,188,76.6,5991,https://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz
CPU,YD2600BBAFBOX,AMD,Ryzen 5 2600,189,76.5,601586,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600/Rating/3955
CPU,BX80646I74771,Intel,Core i7-4771,190,76.4,9207,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,BX80637I53570K,Intel,Core i5-3570K,191,76.4,176375,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,CL8068403373614,Intel,Core i5-8400H,192,76.4,906,https://cpu.userbenchmark.com/SpeedTest/524256/IntelR-CoreTM-i5-8400H-CPU---250GHz
CPU,100-100000284BOX,AMD,Ryzen 3 3100,193,76.3,29508,https://cpu.userbenchmark.com/SpeedTest/1148404/AMD-Ryzen-3-3100-4-Core-Processor
CPU,FH8067703417418,Intel,Core i7-8706G,194,76.3,169,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz
CPU,BX80684I38100,Intel,Core i3-8100,195,76.3,91901,https://cpu.userbenchmark.com/Intel-Core-i3-8100/Rating/3942
CPU,CL8068403359725,Intel,Core i7-8850H,196,76.2,15497,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz
CPU,,Intel,Xeon W3680,197,76.2,3079,https://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz
CPU,BX80646I54690,Intel,Core i5-4690,198,76.2,65922,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,199,76.1,6620,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934
CPU,BX80619I73930K,Intel,Core i7-3930K,200,76.1,30951,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,201,76,2288,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor
CPU,,Intel,Xeon E3-1270 v3,202,76,584,https://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz
CPU,,Intel,Core i7-5850HQ,203,76,46,https://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz
CPU,,Intel,Xeon X5690,204,75.9,3336,https://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz
CPU,,Intel,Core i5-1145G7,205,75.9,158,https://cpu.userbenchmark.com/SpeedTest/1345527/11th-Gen-IntelR-CoreTM-i5-1145G7---260GHz
CPU,CL8068403359524,Intel,Core i7-8750H,206,75.9,318931,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz
CPU,,Intel,Core i7 980,207,75.9,1994,https://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,208,75.9,4373,https://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor
CPU,,AMD,Ryzen 7 4800U,209,75.9,952,https://cpu.userbenchmark.com/SpeedTest/1005639/AMD-Ryzen-7-4800U-with-Radeon-Graphics
CPU,YD180XBCAEWOF,AMD,Ryzen 7 1800X,210,75.8,71145,https://cpu.userbenchmark.com/AMD-Ryzen-7-1800X/Rating/3916
CPU,BX80623I72600K,Intel,Core i7-2600K,211,75.8,127584,https://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621
CPU,BX80677I57600T,Intel,Core i5-7600T,212,75.7,322,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,213,75.6,3059,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,CM8068403358913,Intel,Core i5-8400T,214,75.5,2870,https://cpu.userbenchmark.com/SpeedTest/475176/IntelR-CoreTM-i5-8400T-CPU---170GHz
CPU,100-000000084,AMD,Ryzen 5 4500U,215,75.5,14114,https://cpu.userbenchmark.com/SpeedTest/1052299/AMD-Ryzen-5-4500U-with-Radeon-Graphics
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,216,75.5,2149,https://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,BX80662I76700,Intel,Core i7-6700,217,75.5,235118,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,,Intel,Core i7-1185G7,218,75.4,1194,https://cpu.userbenchmark.com/SpeedTest/1268967/11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz
CPU,,Intel,Xeon E5-1650 0,219,75.4,7430,https://cpu.userbenchmark.com/SpeedTest/7093/IntelR-XeonR-CPU-E5-1650-0---320GHz
CPU,BX80646I74770,Intel,Core i7-4770,220,75.3,140353,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,221,75.3,15179,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,,Intel,Core i5-4670,222,75.2,46082,https://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz
CPU,,Intel,Core i5-2550K,223,75.1,2327,https://cpu.userbenchmark.com/SpeedTest/5474/IntelR-CoreTM-i5-2550K-CPU---340GHz
CPU,,AMD,Ryzen 5 5600U,224,75.1,6,https://cpu.userbenchmark.com/SpeedTest/1461589/AMD-Ryzen-5-5600U-with-Radeon-Graphics
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,225,75.1,19053,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932
CPU,,AMD,Ryzen 7 5700U,226,75,140,https://cpu.userbenchmark.com/SpeedTest/1482042/AMD-Ryzen-7-5700U-with-Radeon-Graphics
CPU,YD2700BBAFBOX,AMD,Ryzen 7 2700,227,75,128148,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700/Rating/3957
CPU,,Intel,Xeon E5-2687W 0,228,75,689,https://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz
CPU,BX80623I72700K,Intel,Core i7-2700K,229,75,20737,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985
CPU,,Intel,Core i7-4790S,230,74.9,11626,https://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,231,74.9,121379,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920
CPU,,Intel,Core i3-10300T,232,74.8,3,https://cpu.userbenchmark.com/SpeedTest/1290166/IntelR-CoreTM-i3-10300T-CPU---300GHz
CPU,YD1600BBAFBOX,AMD,Ryzen 5 1600AF,233,74.6,56162,https://cpu.userbenchmark.com/SpeedTest/563877/AMD-Ryzen-5-1600-Six-Core-Processor
CPU,FH8068403419522,Intel,Core i5-8259U,234,74.5,2524,https://cpu.userbenchmark.com/SpeedTest/543736/IntelR-CoreTM-i5-8259U-CPU---230GHz
CPU,,Intel,Xeon E3-1275 V2,235,74.5,307,https://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz
CPU,,Intel,Core i5-4670S,236,74.5,1199,https://cpu.userbenchmark.com/SpeedTest/5523/IntelR-CoreTM-i5-4670S-CPU---310GHz
CPU,,Intel,Xeon E3-1240 v3,237,74.4,2067,https://cpu.userbenchmark.com/SpeedTest/4602/IntelR-XeonR-CPU-E3-1240-v3---340GHz
CPU,,Intel,Xeon E3-1270 V2,238,74.4,2236,https://cpu.userbenchmark.com/SpeedTest/11264/IntelR-XeonR-CPU-E3-1270-V2---350GHz
CPU,BX80677I57500,Intel,Core i5-7500,239,74.3,114549,https://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,BX80662I56600,Intel,Core i5-6600,240,74.3,68381,https://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,BX80646E31230V3,Intel,Xeon E3-1230 v3,241,74.3,6359,https://cpu.userbenchmark.com/SpeedTest/2171/IntelR-XeonR-CPU-E3-1230-v3---330GHz
CPU,BX80633I74820K,Intel,Core i7-4820K,242,74.2,17150,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,243,74.1,101510,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915
CPU,BX80637I73770,Intel,Core i7-3770,244,74.1,214048,https://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979
CPU,,Intel,Core i7-1165G7,245,74.1,9335,https://cpu.userbenchmark.com/SpeedTest/1195374/11th-Gen-IntelR-CoreTM-i7-1165G7---280GHz
CPU,,Intel,Core i7-4770S,246,73.9,10782,https://cpu.userbenchmark.com/SpeedTest/2123/IntelR-CoreTM-i7-4770S-CPU---310GHz
CPU,CL8068403373522,Intel,Core i5-8300H,247,73.8,117885,https://cpu.userbenchmark.com/SpeedTest/425634/IntelR-CoreTM-i5-8300H-CPU---230GHz
CPU,BX80623I52500K,Intel,Core i5-2500K,248,73.7,148104,https://cpu.userbenchmark.com/Intel-Core-i5-2500K/Rating/619
CPU,,Intel,Core i5-3570,249,73.7,75908,https://cpu.userbenchmark.com/SpeedTest/793/IntelR-CoreTM-i5-3570-CPU---340GHz
CPU,,Intel,Core i7 970,250,73.6,3174,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz
CPU,,Intel,Xeon E5-2690 v2,251,73.5,592,https://cpu.userbenchmark.com/SpeedTest/13436/IntelR-XeonR-CPU-E5-2690-v2---300GHz
CPU,BX80701G6600,Intel,Pentium Gold G6600,252,73.4,17,https://cpu.userbenchmark.com/SpeedTest/1454523/IntelR-PentiumR-Gold-G6600-CPU---420GHz
CPU,100-000000105,AMD,Ryzen 5 4600U,253,73.3,294,https://cpu.userbenchmark.com/SpeedTest/1152158/AMD-Ryzen-5-4600U-with-Radeon-Graphics
CPU,,Intel,Xeon E3-1226 v3,254,73.3,1610,https://cpu.userbenchmark.com/SpeedTest/18482/IntelR-XeonR-CPU-E3-1226-v3---330GHz
CPU,,Intel,Xeon E3-1245 v3,255,73.3,2223,https://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz
CPU,,Intel,Xeon E3-1245 V2,256,73.2,1694,https://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz
CPU,,Intel,Core i5-6600T,257,73.2,813,https://cpu.userbenchmark.com/SpeedTest/37851/IntelR-CoreTM-i5-6600T-CPU---270GHz
CPU,,Intel,Xeon E3-1240 V2,258,73.2,3402,https://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz
CPU,,Intel,Xeon E5-1620 v2,259,73.2,7526,https://cpu.userbenchmark.com/SpeedTest/8354/IntelR-XeonR-CPU-E5-1620-v2---370GHz
CPU,,Intel,Core i7-8705G,260,73.1,4468,https://cpu.userbenchmark.com/SpeedTest/453718/IntelR-CoreTM-i7-8705G-CPU---310GHz
CPU,,Intel,Core i5-1135G7,261,73.1,7367,https://cpu.userbenchmark.com/SpeedTest/1286124/11th-Gen-IntelR-CoreTM-i5-1135G7---240GHz
CPU,,Intel,Core i7-3820,262,73.1,36771,https://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz
CPU,,Intel,Xeon E3-1220 v5,263,73,895,https://cpu.userbenchmark.com/SpeedTest/139116/IntelR-XeonR-CPU-E3-1220-v5---300GHz
CPU,,Intel,Xeon E3-1265L v3,264,73,117,https://cpu.userbenchmark.com/SpeedTest/20266/IntelR-XeonR-CPU-E3-1265L-v3---250GHz
CPU,BX80677I77700T,Intel,Core i7-7700T,265,73,5295,https://cpu.userbenchmark.com/SpeedTest/232624/IntelR-CoreTM-i7-7700T-CPU---290GHz
CPU,,Intel,Xeon E3-1230 V2,266,73,6553,https://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz
CPU,,Intel,Xeon X5660,267,72.9,5355,https://cpu.userbenchmark.com/SpeedTest/17750/IntelR-XeonR-CPU-----------X5660----280GHz
CPU,,Intel,Core i7-7820HK,268,72.9,13723,https://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz
CPU,,Intel,Core i5-9300H,269,72.9,81972,https://cpu.userbenchmark.com/SpeedTest/744904/IntelR-CoreTM-i5-9300H-CPU---240GHz
CPU,BX80646I54590,Intel,Core i5-4590,270,72.9,114237,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,YD3400C5FHBOX,AMD,Ryzen 5 3400G,271,72.3,62048,https://cpu.userbenchmark.com/SpeedTest/825156/AMD-Ryzen-5-3400G-with-Radeon-Vega-Graphics
CPU,BX80646I54570,Intel,Core i5-4570,272,72.3,107383,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,,Intel,Core i5-3550,273,72.2,17698,https://cpu.userbenchmark.com/SpeedTest/846/IntelR-CoreTM-i5-3550-CPU---330GHz
CPU,,Intel,Xeon E31270,274,72.2,2291,https://cpu.userbenchmark.com/SpeedTest/5604/IntelR-XeonR-CPU-E31270---340GHz
CPU,BX80677I37320,Intel,Core i3-7320,275,72.2,355,https://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,,AMD,Ryzen 7 5800U,276,72.2,7,https://cpu.userbenchmark.com/SpeedTest/1433044/AMD-Ryzen-7-5800U-with-Radeon-Graphics
CPU,,Intel,Xeon W3570,277,72.1,367,https://cpu.userbenchmark.com/SpeedTest/12630/IntelR-XeonR-CPU-----------W3570----320GHz
CPU,,Intel,Core i7-10710U,278,72,4716,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz
CPU,,Intel,Core i7-3770S,279,71.9,7318,https://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz
CPU,,Intel,Core i5-8305G,280,71.8,307,https://cpu.userbenchmark.com/SpeedTest/483074/IntelR-CoreTM-i5-8305G-CPU---280GHz
CPU,CM8068403377415,Intel,Core i3-8100T,281,71.8,1225,https://cpu.userbenchmark.com/SpeedTest/509371/IntelR-CoreTM-i3-8100T-CPU---310GHz
CPU,,Intel,Xeon E3-1225 v3,282,71.7,3909,https://cpu.userbenchmark.com/SpeedTest/12983/IntelR-XeonR-CPU-E3-1225-v3---320GHz
CPU,,Intel,Core i5-4590S,283,71.7,9691,https://cpu.userbenchmark.com/SpeedTest/13459/IntelR-CoreTM-i5-4590S-CPU---300GHz
CPU,YD250XBBM4KAF,AMD,Ryzen 5 2500X,284,71.6,1442,https://cpu.userbenchmark.com/SpeedTest/567224/AMD-Ryzen-5-2500X-Quad-Core-Processor
CPU,BX80623I72600,Intel,Core i7-2600,285,71.5,138405,https://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620
CPU,,Intel,Core i7 975,286,71.4,2396,https://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz
CPU,,Intel,Core i7-4940MX,287,71.4,1810,https://cpu.userbenchmark.com/SpeedTest/9756/IntelR-CoreTM-i7-4940MX-CPU---310GHz
CPU,,Intel,Core i5-8279U,288,71.4,189,https://cpu.userbenchmark.com/SpeedTest/807756/IntelR-CoreTM-i5-8279U-CPU---240GHz
CPU,,Intel,Xeon E3-1220 v3,289,71.3,3210,https://cpu.userbenchmark.com/SpeedTest/5983/IntelR-XeonR-CPU-E3-1220-v3---310GHz
CPU,YD1600BBAEBOX,AMD,Ryzen 5 1600,290,71.3,308377,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600/Rating/3919
CPU,,Intel,Xeon E3-1225 V2,291,71.2,2127,https://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz
CPU,YD1700BBAEBOX,AMD,Ryzen 7 1700,292,71.2,181358,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700/Rating/3917
CPU,CM8066201920202,Intel,Core i7-6700T,293,71.2,7455,https://cpu.userbenchmark.com/SpeedTest/36439/IntelR-CoreTM-i7-6700T-CPU---280GHz
CPU,BX80677I57400,Intel,Core i5-7400,294,71.2,187614,https://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,,Intel,Xeon E5-1620 0,295,71.1,12965,https://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz
CPU,,Intel,Xeon E3-1240,296,71.1,1779,https://cpu.userbenchmark.com/SpeedTest/5243/IntelR-XeonR-CPU-E31240---330GHz
CPU,,Intel,Core i7-4790T,297,71.1,789,https://cpu.userbenchmark.com/SpeedTest/13586/IntelR-CoreTM-i7-4790T-CPU---270GHz
CPU,BX80662I56500,Intel,Core i5-6500,298,71.1,193829,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,BX80637I53470,Intel,Core i5-3470,299,71,174887,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,,Intel,Core i5-2500,300,71,60332,https://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz
CPU,,Intel,Xeon E3-1220 V2,301,71,2725,https://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz
CPU,,Intel,Core i5-2450P,302,71,188,https://cpu.userbenchmark.com/SpeedTest/2795/IntelR-CoreTM-i5-2450P-CPU---320GHz
CPU,BX80701G6400,Intel,Pentium Gold G6400,303,71,1034,https://cpu.userbenchmark.com/SpeedTest/1221579/IntelR-PentiumR-Gold-G6400-CPU---400GHz
CPU,YD3200C5FHBOX,AMD,Ryzen 3 3200G,304,70.9,69039,https://cpu.userbenchmark.com/SpeedTest/824486/AMD-Ryzen-3-3200G-with-Radeon-Vega-Graphics
CPU,,Intel,Xeon X5650,305,70.8,12902,https://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz
CPU,BX80646I54460,Intel,Core i5-4460,306,70.6,207096,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,,Intel,Core i7-3940XM,307,70.6,1580,https://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz
CPU,100-000000085,AMD,Ryzen 3 4300U,308,70.6,1756,https://cpu.userbenchmark.com/SpeedTest/1135301/AMD-Ryzen-3-4300U-with-Radeon-Graphics
CPU,,Intel,Core i7-4930MX,309,70.5,1160,https://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz
CPU,BX80701G6500,Intel,Pentium Gold G6500,310,70.5,33,https://cpu.userbenchmark.com/SpeedTest/1323006/IntelR-PentiumR-Gold-G6500-CPU---410GHz
CPU,BX80677I37350K,Intel,Core i3-7350K,311,70.4,3196,https://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,,Intel,Core i5-3450,312,70.4,27588,https://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz
CPU,,Intel,Xeon X5667,313,70.3,294,https://cpu.userbenchmark.com/SpeedTest/21709/IntelR-XeonR-CPU-----------X5667----307GHz
CPU,,Intel,Core i7 880,314,70.3,680,https://cpu.userbenchmark.com/SpeedTest/15321/IntelR-CoreTM-i7-CPU---------880----307GHz
CPU,,Intel,Core i5-4570S,315,70.2,8239,https://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz
CPU,,Intel,Core i7-4770T,316,70.2,500,https://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz
CPU,,Intel,Xeon E5-2630 v3,317,70.1,1096,https://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz
CPU,,Intel,Xeon E31230,318,70,1376,https://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz
CPU,,Intel,Core i7-7920HQ,319,69.8,990,https://cpu.userbenchmark.com/SpeedTest/243546/IntelR-CoreTM-i7-7920HQ-CPU---310GHz
CPU,BX80677I37300,Intel,Core i3-7300,320,69.8,1389,https://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,,Intel,Xeon E31220,321,69.8,2141,https://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz
CPU,,Intel,Core i7-5700HQ,322,69.7,11803,https://cpu.userbenchmark.com/SpeedTest/30103/IntelR-CoreTM-i7-5700HQ-CPU---270GHz
CPU,,Intel,Core i7-6920HQ,323,69.7,2171,https://cpu.userbenchmark.com/SpeedTest/56225/IntelR-CoreTM-i7-6920HQ-CPU---290GHz
CPU,BX80646I54440,Intel,Core i5-4440,324,69.6,59862,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,BX80677I57500T,Intel,Core i5-7500T,325,69.6,3806,https://cpu.userbenchmark.com/SpeedTest/218898/IntelR-CoreTM-i5-7500T-CPU---270GHz
CPU,,Intel,Xeon E5-2643 0,326,69.5,786,https://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz
CPU,,Intel,Core i7 K 875,327,69.5,1702,https://cpu.userbenchmark.com/SpeedTest/476/IntelR-CoreTM-i7-CPU-------K-875----293GHz
CPU,,Intel,Core i5-3475S,328,69.4,1089,https://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz
CPU,,Intel,Xeon E31225,329,69.4,2698,https://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz
CPU,,Intel,Core i7-6820HK,330,69.3,15187,https://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz
CPU,,Intel,Core i7-4910MQ,331,69.2,4030,https://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz
CPU,BX80637I53450S,Intel,Core i5-3450S,332,69.2,1354,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,BX80684G5600,Intel,Pentium Gold G5600,333,69.2,585,https://cpu.userbenchmark.com/SpeedTest/469126/IntelR-PentiumR-Gold-G5600-CPU---390GHz
CPU,,Intel,Xeon E3-1505M v6,334,69.1,2697,https://cpu.userbenchmark.com/SpeedTest/233404/IntelR-XeonR-CPU-E3-1505M-v6---300GHz
CPU,,Intel,Core i3-7101E,335,69.1,10,https://cpu.userbenchmark.com/SpeedTest/325269/IntelR-CoreTM-i3-7101E-CPU---390GHz
CPU,,Intel,Core i5-4430,336,69.1,20530,https://cpu.userbenchmark.com/SpeedTest/1920/IntelR-CoreTM-i5-4430-CPU---300GHz
CPU,BX80662I36320,Intel,Core i3-6320,337,69.1,1600,https://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,,Intel,Core i5-3470S,338,69,11227,https://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz
CPU,,Intel,Xeon X3470,339,69,6592,https://cpu.userbenchmark.com/SpeedTest/24530/IntelR-XeonR-CPU-----------X3470----293GHz
CPU,BX80623I52400,Intel,Core i5-2400,340,69,135970,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803
CPU,,Intel,Xeon X5570,341,68.8,1188,https://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz
CPU,,Intel,Core i5-3350P,342,68.7,18233,https://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz
CPU,,Intel,Core i7-7820HQ,343,68.7,10400,https://cpu.userbenchmark.com/SpeedTest/185229/IntelR-CoreTM-i7-7820HQ-CPU---290GHz
CPU,YD150XBBAEBOX,AMD,Ryzen 5 1500X,344,68.6,57386,https://cpu.userbenchmark.com/AMD-Ryzen-5-1500X/Rating/3921
CPU,BX80662I56400,Intel,Core i5-6400,345,68.6,144868,https://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512
CPU,,Intel,Core i7-3920XM,346,68.5,633,https://cpu.userbenchmark.com/SpeedTest/5061/IntelR-CoreTM-i7-3920XM-CPU---290GHz
CPU,,Intel,Core i7-7700HQ,347,68.5,404686,https://cpu.userbenchmark.com/SpeedTest/211019/IntelR-CoreTM-i7-7700HQ-CPU---280GHz
CPU,BX80684G5500,Intel,Pentium Gold G5500,348,68.4,710,https://cpu.userbenchmark.com/SpeedTest/484140/IntelR-PentiumR-Gold-G5500-CPU---380GHz
CPU,BX80621E52670,Intel,Xeon E5-2670,349,68.4,3583,https://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz
